cdate mmdd10.,ctime time11.,id $char12.,subid $char9.,pos $char4.,rep 1.,matrix $char2.,tpe $char3.,anal$char6.,cup 3.,ddate mmdd10.,dtime time11.,dilf 2.,method $char5.,parea 8.,pht 8.,conc 10.,unit $char6.,cconc 10.,caleq $char90.,qcrec 8.,qcact 8.,qcflag $char5.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,112.6543093,110.1827993,104.8961468,,101.8818537,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241217,7:45:00 AM,HST ,0,C,1,SW,SPK,TP,102,1/24/2025,12:12:57 PM,1,P-1.5,5.57,0.536,1140,ug P/L,1145.9,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,114.6,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1145.934276,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.57^2+212.34*5.57+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241217 07:45:00-HST -0-C-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,201,1/24/2025,12:13:47 PM,1,P-1.5,2.39,0.225,500,ug P/L,506.4,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,101.3,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,506.4153521,,503.8579066,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.39^2+212.34*2.39+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,242.348108,239.6574622,,231.6482827,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,,369.190899,,361.040822,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,176.5956059,170.2754903,,164.2605787,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,100.8594638,97.7057945,93.04782171,,90.68845538,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,183.4431179,177.2630136,,170.9904728,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,71.58145326,68.06445931,65.38470564,,64.68296014,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,140.4642928,141.1604454,134.8811555,,130.3600872,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,89.98627446,86.49250231,82.50476318,,80.75607626,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,128.704901,127.7640077,121.8109925,,117.9199194,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,76.03236395,72.46204363,69.44746453,,68.49111865,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,76.03236395,72.46204363,69.44746453,,68.49111865,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241224,10:49:00 AM,HST ,0,C,1,SW,SPK,TP,103,1/24/2025,12:23:41 PM,1,P-1.5,5.5,0.519,1130,ug P/L,1132.1,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,113.2,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1132.08575,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.5^2+212.34*5.5+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241224 10:49:00-HST -0-C-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,201,1/24/2025,12:24:32 PM,1,P-1.5,2.39,0.226,502,ug P/L,503.9,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,100.8,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,503.8579066,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.39^2+212.34*2.39+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,130.5383074,129.8217769,123.808198,,119.8181617,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,75.54063438,71.97443611,68.99629234,,68.06803185,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,144.5019957,145.8754885,139.5203603,,134.7857425,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,77.2586078,73.6799545,70.57512651,,69.54878978,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,,379.3801688,,371.4318125,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,110.2469794,107.6078569,102.4406044,,99.5593009,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,265.2533,265.188704,,256.770612,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,263.3793545,263.0695385,,254.6785258,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,151.0590166,153.67185,147.2373333,,142.1592665,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,153.4395682,156.5478887,150.098851,,144.8971864,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241231,12:10:00 PM,HST ,0,C,1,SW,SPK,TP,104,1/24/2025,12:32:49 PM,1,P-1.5,5.72,0.557,1170,ug P/L,1175.6,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,117.6,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1175.566452,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.72^2+212.34*5.72+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241231 12:10:00-HST -0-C-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,202,1/24/2025,12:33:40 PM,1,P-1.5,2.41,0.228,505,ug P/L,508.0,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,101.6,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,507.9789274,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.41^2+212.34*2.41+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,156.5077163,160.2927183,153.8369234,,148.4768751,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,89.2790408,85.772012,81.83065136,,80.12189808,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,143.7388936,144.9795376,138.6372238,,133.9428496,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,14.69690525,14.57219818,17.02293881,,19.64014357,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,74.5550632,70.99846135,68.09376387,,67.22182681,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,152.8928502,155.8851371,149.4387309,,144.2653981,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,74.80172,71.24255,68.319419,,67.433382,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,188.1131763,182.0578229,,175.6157184,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,68.08020894,64.62993451,62.22134549,,61.7204721,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,196.3166089,190.539463,,183.8119006,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,87.1478356,83.60712235,79.80748745,,78.21922205,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,85.2414627,81.67847091,78.00807629,,76.52777628,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20250114,12:29:00 PM,HST ,0,C,1,SW,SPK,TP,105,1/24/2025,12:45:14 PM,1,P-1.5,5.39,0.518,1110,ug P/L,1110.3,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,111.0,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1110.297839,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.39^2+212.34*5.39+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250114 12:29:00-HST -0-C-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,202,1/24/2025,12:46:05 PM,1,P-1.5,2.43,0.227,509,ug P/L,512.1,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,102.4,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,512.0989,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.43^2+212.34*2.43+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,214.6766489,209.8076138,,202.5010828,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,58.40293955,55.24510263,53.61992455,,53.67684421,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,140.4642928,141.1604454,134.8811555,,130.3600872,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,51.1096923,48.27146491,47.26785961,,47.74753924,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,129.7252201,128.9078459,122.9207045,,118.9745247,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,42.33693145,39.98881322,39.76605583,,40.75679238,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,195.8982625,190.1050748,,183.3916805,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,59.6907848,56.485172,54.75295616,,54.73543248,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,,313.5060766,,304.816272,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,45.01558429,42.50598832,42.04109401,,42.87550187,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,238.441942,235.3807768,,227.4575593,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,118.4729198,116.4706345,110.9155169,,107.581321,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,169.4662092,163.0531527,,157.317565,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,71.58145326,68.06445931,65.38470564,,64.68296014,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,68.58249875,65.12134063,62.67343819,,62.14371613,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241210,8:41:00 AM,HST ,0,FIL,1,SW,SPK,TDP,106,1/24/2025,12:59:21 PM,1,P-1.5,5.48,0.528,1120,ug P/L,1128.1,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,112.8,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1128.12667,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.48^2+212.34*5.48+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241210 08:41:00-HST -0-FIL-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,203,1/24/2025,1:00:12 PM,1,P-1.5,2.49,0.229,520,ug P/L,524.5,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,104.9,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,524.452529,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.49^2+212.34*2.49+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,191.2797385,185.3227537,,178.7685678,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,81.15301945,77.56663322,74.18106743,,72.93289718,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,206.8988781,201.5956291,,194.5239711,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,72.57547264,69.04347295,66.28797052,,65.52929095,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,129.7252201,128.9078459,122.9207045,,118.9745247,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,69.08408454,65.61249351,63.12546951,,62.56694966,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,151.0590166,153.67185,147.2373333,,142.1592665,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,102.2195459,99.12721232,94.39130473,,91.95600203,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,99.26469318,96.04459311,91.4797268,,89.20953173,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241217,7:45:00 AM,HST ,0,FIL,1,SW,SPK,TDP,107,1/24/2025,1:08:28 PM,1,P-1.5,5.48,0.621,1120,ug P/L,1128.1,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,112.8,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1128.12667,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.48^2+212.34*5.48+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241217 07:45:00-HST -0-FIL-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,203,1/24/2025,1:09:18 PM,1,P-1.5,2.43,0.23,509,ug P/L,512.1,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,102.4,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,512.0989,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.43^2+212.34*2.43+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,83.32382555,79.74576763,76.20768325,,74.83616281,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,121.8604399,120.1749804,114.4772734,,110.9578816,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,105.8154548,102.9065173,97.97122596,,95.33566524,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,85.71911195,82.16101363,78.45802113,,76.95065345,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,98.8074604,95.56939435,91.03156161,,88.78695853,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,82.36078288,78.77789655,75.30711853,,73.99029318,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,87.62266878,84.08865211,80.25718682,,78.64205729,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,102.6714986,99.60051178,94.83900967,,92.37849662,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,96.04927936,92.71288375,88.34128174,,86.25129923,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,64.29059487,60.93631658,58.82869421,,58.54580785,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,64.29059487,60.93631658,58.82869421,,58.54580785,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241224,10:49:00 AM,HST ,0,FIL,1,SW,SPK,TDP,108,1/24/2025,1:19:17 PM,1,P-1.5,5.37,0.517,1100,ug P/L,1106.3,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,110.6,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1106.332994,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.37^2+212.34*5.37+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241224 10:49:00-HST -0-FIL-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,215,1/24/2025,1:20:07 PM,1,P-1.5,2.42,0.229,506,ug P/L,510.0,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,102.0,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,510.0390447,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.42^2+212.34*2.42+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,122.9097998,121.3292647,115.5895169,,112.0129193,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,71.83022211,68.30930768,65.61054487,,64.89454677,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,103.7983001,100.7826525,95.95800353,,93.43468722,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,60.71789293,57.47608792,55.6591053,,55.58225593,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,,205.6624521,200.2969748,,193.2640813,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,85.2414627,81.67847091,78.00807629,,76.52777628,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,114.6081024,112.2838725,106.9038462,,103.7818884,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,94.42863615,91.04237578,86.77093159,,84.77199038,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,93.26575374,89.84725651,85.64879265,,83.71526258,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241231,12:10:00 PM,HST ,0,FIL,1,SW,SPK,TDP,109,1/24/2025,1:28:23 PM,1,P-1.5,5.42,0.531,1110,ug P/L,1116.2,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,111.6,1000,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,1116.243141,FALSE,FALSE,FALSE,FALSE,y=-1.3102*5.42^2+212.34*5.42+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20241231 12:10:00-HST -0-FIL-1-SW-SPK
20250123,9:00:00 AM,QAC,STD,D,1,DI,CHK,TP,215,1/24/2025,1:29:13 PM,1,P-1.5,2.41,0.231,505,ug P/L,508.0,Conc = - 1.09 * Area^2 + 210 * Area + 4.09,101.6,500,TRUE,[chk]/[actual]*100,OM_1-24-2025_10-47-30AM-adj (8500).omn,,,,,,,1/24/2025,,,,,507.9789274,FALSE,FALSE,FALSE,FALSE,y=-1.3102*2.41^2+212.34*2.41+3.8493,FALSE,FALSE,FALSE,FALSE,y=-1.3102x2+212.34x+3.8493,20250123 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,113.9584221,111.5840845,106.2347512,,103.1485671,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,78.96795702,75.38237071,72.15320893,,71.02941931,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,93.49868223,90.08640698,85.87325112,,83.92661338,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
